"","ENSEMBL","annotation","count"
"18133","ENSG00000169291","3' UTR",2
"18134","ENSG00000169291","Distal Intergenic",1
"18135","ENSG00000169291","Intron",1
"18136","ENSG00000169297","Distal Intergenic",2
"18137","ENSG00000169299","Distal Intergenic",2
"18138","ENSG00000169299","Promoter (1-2kb)",1
"18139","ENSG00000169302","Distal Intergenic",2
"18140","ENSG00000169302","Intron",1
"18141","ENSG00000169330","Distal Intergenic",8
"18142","ENSG00000169330","Intron",2
"18143","ENSG00000169344","Intron",1
"18144","ENSG00000169347","Distal Intergenic",1
"18145","ENSG00000169359","Exon",1
"18146","ENSG00000169359","Intron",2
"18147","ENSG00000169371","Distal Intergenic",1
"18148","ENSG00000169371","Intron",1
"18149","ENSG00000169372","Exon",1
"18150","ENSG00000169372","Intron",10
"18151","ENSG00000169372","Promoter (<=1kb)",1
"18152","ENSG00000169375","Downstream (<1kb)",1
"18153","ENSG00000169375","Intron",10
"18154","ENSG00000169385","Distal Intergenic",1
"18155","ENSG00000169385","Intron",1
"18156","ENSG00000169385","Promoter (2-3kb)",1
"18157","ENSG00000169393","Intron",3
"18158","ENSG00000169397","Distal Intergenic",1
"18159","ENSG00000169398","Distal Intergenic",3
"18160","ENSG00000169398","Exon",2
"18161","ENSG00000169398","Intron",6
"18162","ENSG00000169398","Promoter (1-2kb)",1
"18163","ENSG00000169402","Exon",1
"18164","ENSG00000169403","Intron",4
"18165","ENSG00000169403","Promoter (2-3kb)",4
"18166","ENSG00000169410","Intron",3
"18167","ENSG00000169413","Distal Intergenic",1
"18168","ENSG00000169418","Distal Intergenic",2
"18169","ENSG00000169418","Promoter (<=1kb)",2
"18170","ENSG00000169427","Distal Intergenic",17
"18171","ENSG00000169427","Intron",25
"18172","ENSG00000169427","Promoter (2-3kb)",2
"18173","ENSG00000169429","Distal Intergenic",4
"18174","ENSG00000169435","Distal Intergenic",2
"18175","ENSG00000169435","Intron",2
"18176","ENSG00000169436","Distal Intergenic",9
"18177","ENSG00000169436","Exon",1
"18178","ENSG00000169436","Intron",5
"18179","ENSG00000169439","Distal Intergenic",1
"18180","ENSG00000169439","Intron",5
"18181","ENSG00000169439","Promoter (2-3kb)",1
"18182","ENSG00000169446","Distal Intergenic",4
"18183","ENSG00000169446","Promoter (<=1kb)",1
"18184","ENSG00000169484","Distal Intergenic",1
"18185","ENSG00000169488","Distal Intergenic",2
"18186","ENSG00000169495","Promoter (<=1kb)",1
"18187","ENSG00000169499","Distal Intergenic",2
"18188","ENSG00000169499","Intron",4
"18189","ENSG00000169499","Promoter (<=1kb)",1
"18190","ENSG00000169504","Intron",1
"18191","ENSG00000169507","Exon",1
"18192","ENSG00000169509","Distal Intergenic",2
"18193","ENSG00000169515","Distal Intergenic",2
"18194","ENSG00000169519","Distal Intergenic",10
"18195","ENSG00000169519","Intron",1
"18196","ENSG00000169548","Intron",1
"18197","ENSG00000169550","Exon",1
"18198","ENSG00000169550","Intron",3
"18199","ENSG00000169562","Distal Intergenic",2
"18200","ENSG00000169562","Intron",3
"18201","ENSG00000169562","Promoter (<=1kb)",1
"18202","ENSG00000169562","Promoter (1-2kb)",1
"18203","ENSG00000169564","Distal Intergenic",1
"18204","ENSG00000169567","Distal Intergenic",1
"18205","ENSG00000169575","Exon",1
"18206","ENSG00000169575","Intron",4
"18207","ENSG00000169598","Promoter (2-3kb)",1
"18208","ENSG00000169599","3' UTR",1
"18209","ENSG00000169599","Distal Intergenic",3
"18210","ENSG00000169599","Intron",4
"18211","ENSG00000169604","Distal Intergenic",1
"18212","ENSG00000169604","Intron",1
"18213","ENSG00000169605","Distal Intergenic",1
"18214","ENSG00000169607","Intron",2
"18215","ENSG00000169609","3' UTR",1
"18216","ENSG00000169609","Intron",2
"18217","ENSG00000169612","Promoter (<=1kb)",1
"18218","ENSG00000169618","Intron",3
"18219","ENSG00000169621","Intron",4
"18220","ENSG00000169629","Distal Intergenic",3
"18221","ENSG00000169641","Intron",3
"18222","ENSG00000169641","Promoter (1-2kb)",1
"18223","ENSG00000169660","Intron",1
"18224","ENSG00000169668","Exon",1
"18225","ENSG00000169668","Promoter (<=1kb)",1
"18226","ENSG00000169676","Distal Intergenic",2
"18227","ENSG00000169679","Distal Intergenic",1
"18228","ENSG00000169682","Promoter (<=1kb)",1
"18229","ENSG00000169682","Promoter (1-2kb)",2
"18230","ENSG00000169684","Exon",1
"18231","ENSG00000169684","Promoter (1-2kb)",1
"18232","ENSG00000169684","Promoter (2-3kb)",2
"18233","ENSG00000169688","Distal Intergenic",1
"18234","ENSG00000169696","Promoter (1-2kb)",1
"18235","ENSG00000169704","Distal Intergenic",3
"18236","ENSG00000169710","Intron",1
"18237","ENSG00000169710","Promoter (2-3kb)",1
"18238","ENSG00000169714","Distal Intergenic",2
"18239","ENSG00000169715","Promoter (1-2kb)",1
"18240","ENSG00000169717","Distal Intergenic",1
"18241","ENSG00000169718","Distal Intergenic",1
"18242","ENSG00000169733","Promoter (<=1kb)",1
"18243","ENSG00000169738","Promoter (1-2kb)",1
"18244","ENSG00000169740","Distal Intergenic",2
"18245","ENSG00000169744","Distal Intergenic",1
"18246","ENSG00000169750","Promoter (1-2kb)",2
"18247","ENSG00000169752","Distal Intergenic",2
"18248","ENSG00000169752","Intron",1
"18249","ENSG00000169752","Promoter (1-2kb)",1
"18250","ENSG00000169756","Exon",1
"18251","ENSG00000169756","Intron",7
"18252","ENSG00000169758","Distal Intergenic",2
"18253","ENSG00000169760","Intron",2
"18254","ENSG00000169762","Intron",2
"18255","ENSG00000169762","Promoter (<=1kb)",1
"18256","ENSG00000169764","Distal Intergenic",4
"18257","ENSG00000169783","Distal Intergenic",20
"18258","ENSG00000169783","Intron",4
"18259","ENSG00000169814","Intron",2
"18260","ENSG00000169814","Promoter (2-3kb)",1
"18261","ENSG00000169826","Intron",3
"18262","ENSG00000169836","Distal Intergenic",3
"18263","ENSG00000169840","Distal Intergenic",1
"18264","ENSG00000169851","Distal Intergenic",3
"18265","ENSG00000169851","Promoter (1-2kb)",2
"18266","ENSG00000169851","Promoter (2-3kb)",1
"18267","ENSG00000169855","Downstream (<1kb)",1
"18268","ENSG00000169855","Intron",8
"18269","ENSG00000169855","Promoter (<=1kb)",1
"18270","ENSG00000169856","Distal Intergenic",6
"18271","ENSG00000169856","Promoter (<=1kb)",1
"18272","ENSG00000169857","Distal Intergenic",2
"18273","ENSG00000169857","Intron",2
"18274","ENSG00000169860","Distal Intergenic",10
"18275","ENSG00000169862","Intron",4
"18276","ENSG00000169862","Promoter (<=1kb)",3
"18277","ENSG00000169871","Distal Intergenic",5
"18278","ENSG00000169871","Promoter (2-3kb)",1
"18279","ENSG00000169876","Exon",2
"18280","ENSG00000169876","Intron",3
"18281","ENSG00000169877","Distal Intergenic",1
"18282","ENSG00000169884","3' UTR",1
"18283","ENSG00000169884","Promoter (<=1kb)",1
"18284","ENSG00000169891","Distal Intergenic",1
"18285","ENSG00000169891","Intron",3
"18286","ENSG00000169895","Intron",1
"18287","ENSG00000169895","Promoter (1-2kb)",1
"18288","ENSG00000169896","Distal Intergenic",2
"18289","ENSG00000169896","Promoter (1-2kb)",1
"18290","ENSG00000169900","Distal Intergenic",1
"18291","ENSG00000169902","Exon",1
"18292","ENSG00000169902","Intron",1
"18293","ENSG00000169903","Distal Intergenic",3
"18294","ENSG00000169903","Exon",1
"18295","ENSG00000169903","Intron",2
"18296","ENSG00000169905","3' UTR",2
"18297","ENSG00000169905","Intron",1
"18298","ENSG00000169906","Distal Intergenic",2
"18299","ENSG00000169908","3' UTR",1
"18300","ENSG00000169908","Distal Intergenic",2
"18301","ENSG00000169914","Distal Intergenic",2
"18302","ENSG00000169914","Intron",1
"18303","ENSG00000169914","Promoter (2-3kb)",1
"18304","ENSG00000169918","Intron",9
"18305","ENSG00000169925","Distal Intergenic",2
"18306","ENSG00000169925","Intron",3
"18307","ENSG00000169926","Distal Intergenic",3
"18308","ENSG00000169926","Intron",1
"18309","ENSG00000169933","Distal Intergenic",6
"18310","ENSG00000169933","Intron",6
"18311","ENSG00000169946","Distal Intergenic",14
"18312","ENSG00000169946","Intron",6
"18313","ENSG00000169951","Distal Intergenic",1
"18314","ENSG00000169951","Promoter (1-2kb)",2
"18315","ENSG00000169957","Intron",1
"18316","ENSG00000169957","Promoter (2-3kb)",1
"18317","ENSG00000169962","Promoter (1-2kb)",1
"18318","ENSG00000169967","Intron",1
"18319","ENSG00000169976","Promoter (1-2kb)",1
"18320","ENSG00000169981","Distal Intergenic",1
"18321","ENSG00000169989","Distal Intergenic",3
"18322","ENSG00000169991","Distal Intergenic",3
"18323","ENSG00000169991","Intron",3
"18324","ENSG00000169992","Exon",1
"18325","ENSG00000169992","Promoter (1-2kb)",1
"18326","ENSG00000169994","Exon",1
"18327","ENSG00000169994","Intron",6
"18328","ENSG00000169994","Promoter (1-2kb)",1
"18329","ENSG00000170006","Distal Intergenic",1
"18330","ENSG00000170006","Intron",1
"18331","ENSG00000170011","Distal Intergenic",2
"18332","ENSG00000170011","Intron",4
"18333","ENSG00000170017","Distal Intergenic",4
"18334","ENSG00000170017","Intron",2
"18335","ENSG00000170027","Distal Intergenic",2
"18336","ENSG00000170027","Intron",2
"18337","ENSG00000170035","Distal Intergenic",6
"18338","ENSG00000170035","Intron",6
"18339","ENSG00000170037","Distal Intergenic",3
"18340","ENSG00000170037","Exon",2
"18341","ENSG00000170037","Intron",2
"18342","ENSG00000170037","Promoter (1-2kb)",1
"18343","ENSG00000170037","Promoter (2-3kb)",1
"18344","ENSG00000170043","Promoter (<=1kb)",2
"18345","ENSG00000170044","Distal Intergenic",11
"18346","ENSG00000170044","Intron",16
"18347","ENSG00000170044","Promoter (2-3kb)",1
"18348","ENSG00000170074","Intron",1
"18349","ENSG00000170075","Distal Intergenic",6
"18350","ENSG00000170085","Distal Intergenic",1
"18351","ENSG00000170085","Intron",3
"18352","ENSG00000170089","Exon",1
"18353","ENSG00000170089","Intron",8
"18354","ENSG00000170089","Promoter (<=1kb)",2
"18355","ENSG00000170091","Distal Intergenic",16
"18356","ENSG00000170091","Promoter (<=1kb)",1
"18357","ENSG00000170091","Promoter (2-3kb)",1
"18358","ENSG00000170099","Promoter (1-2kb)",1
"18359","ENSG00000170100","3' UTR",1
"18360","ENSG00000170100","Distal Intergenic",1
"18361","ENSG00000170100","Exon",1
"18362","ENSG00000170100","Promoter (2-3kb)",1
"18363","ENSG00000170113","Intron",1
"18364","ENSG00000170122","Distal Intergenic",1
"18365","ENSG00000170122","Downstream (1-2kb)",1
"18366","ENSG00000170122","Downstream (2-3kb)",1
"18367","ENSG00000170128","Intron",1
"18368","ENSG00000170142","Distal Intergenic",15
"18369","ENSG00000170142","Intron",8
"18370","ENSG00000170144","Distal Intergenic",7
"18371","ENSG00000170145","Distal Intergenic",2
"18372","ENSG00000170145","Intron",4
"18373","ENSG00000170153","Distal Intergenic",2
"18374","ENSG00000170160","Distal Intergenic",2
"18375","ENSG00000170162","Distal Intergenic",14
"18376","ENSG00000170175","3' UTR",1
"18377","ENSG00000170175","Intron",1
"18378","ENSG00000170175","Promoter (<=1kb)",1
"18379","ENSG00000170175","Promoter (1-2kb)",1
"18380","ENSG00000170180","Distal Intergenic",5
"18381","ENSG00000170185","Distal Intergenic",1
"18382","ENSG00000170190","Promoter (2-3kb)",1
"18383","ENSG00000170191","Intron",1
"18384","ENSG00000170214","Distal Intergenic",16
"18385","ENSG00000170214","Promoter (1-2kb)",1
"18386","ENSG00000170231","Distal Intergenic",1
"18387","ENSG00000170231","Exon",1
"18388","ENSG00000170234","3' UTR",1
"18389","ENSG00000170234","Distal Intergenic",2
"18390","ENSG00000170234","Intron",2
"18391","ENSG00000170236","Intron",1
"18392","ENSG00000170242","3' UTR",2
"18393","ENSG00000170242","Distal Intergenic",5
"18394","ENSG00000170242","Intron",6
"18395","ENSG00000170248","Distal Intergenic",8
"18396","ENSG00000170248","Intron",2
"18397","ENSG00000170260","3' UTR",1
"18398","ENSG00000170260","Intron",3
"18399","ENSG00000170262","3' UTR",1
"18400","ENSG00000170264","Distal Intergenic",2
"18401","ENSG00000170265","Distal Intergenic",1
"18402","ENSG00000170265","Intron",2
"18403","ENSG00000170266","3' UTR",1
"18404","ENSG00000170266","5' UTR",1
"18405","ENSG00000170266","Intron",3
"18406","ENSG00000170271","3' UTR",1
"18407","ENSG00000170271","Exon",1
"18408","ENSG00000170271","Intron",3
"18409","ENSG00000170275","3' UTR",1
"18410","ENSG00000170275","Intron",2
"18411","ENSG00000170275","Promoter (2-3kb)",1
"18412","ENSG00000170279","Distal Intergenic",4
"18413","ENSG00000170290","Distal Intergenic",4
"18414","ENSG00000170293","Distal Intergenic",6
"18415","ENSG00000170293","Intron",3
"18416","ENSG00000170296","Promoter (2-3kb)",1
"18417","ENSG00000170298","Distal Intergenic",1
"18418","ENSG00000170298","Exon",1
"18419","ENSG00000170298","Intron",1
"18420","ENSG00000170310","Intron",11
"18421","ENSG00000170312","Distal Intergenic",1
"18422","ENSG00000170315","Distal Intergenic",1
"18423","ENSG00000170315","Promoter (1-2kb)",1
"18424","ENSG00000170322","Intron",1
"18425","ENSG00000170322","Promoter (1-2kb)",1
"18426","ENSG00000170324","Intron",3
"18427","ENSG00000170325","Distal Intergenic",1
"18428","ENSG00000170340","Distal Intergenic",1
"18429","ENSG00000170340","Intron",1
"18430","ENSG00000170340","Promoter (1-2kb)",1
"18431","ENSG00000170345","Distal Intergenic",2
"18432","ENSG00000170348","Distal Intergenic",4
"18433","ENSG00000170348","Intron",1
"18434","ENSG00000170364","Intron",4
"18435","ENSG00000170365","Distal Intergenic",2
"18436","ENSG00000170367","Distal Intergenic",1
"18437","ENSG00000170369","Distal Intergenic",2
"18438","ENSG00000170373","Distal Intergenic",2
"18439","ENSG00000170374","Distal Intergenic",1
"18440","ENSG00000170374","Promoter (1-2kb)",1
"18441","ENSG00000170374","Promoter (2-3kb)",1
"18442","ENSG00000170379","Distal Intergenic",2
"18443","ENSG00000170379","Intron",9
"18444","ENSG00000170381","Distal Intergenic",4
"18445","ENSG00000170381","Intron",3
"18446","ENSG00000170381","Promoter (<=1kb)",1
"18447","ENSG00000170382","Distal Intergenic",1
"18448","ENSG00000170382","Intron",6
"18449","ENSG00000170385","Distal Intergenic",1
"18450","ENSG00000170390","Distal Intergenic",9
"18451","ENSG00000170390","Intron",7
"18452","ENSG00000170396","Intron",2
"18453","ENSG00000170412","3' UTR",2
"18454","ENSG00000170412","Distal Intergenic",3
"18455","ENSG00000170417","Distal Intergenic",4
"18456","ENSG00000170419","Distal Intergenic",1
"18457","ENSG00000170421","Distal Intergenic",3
"18458","ENSG00000170421","Downstream (2-3kb)",1
"18459","ENSG00000170421","Exon",1
"18460","ENSG00000170421","Intron",1
"18461","ENSG00000170421","Promoter (<=1kb)",3
"18462","ENSG00000170423","Distal Intergenic",3
"18463","ENSG00000170425","Distal Intergenic",1
"18464","ENSG00000170425","Promoter (<=1kb)",1
"18465","ENSG00000170426","Distal Intergenic",6
"18466","ENSG00000170430","Distal Intergenic",1
"18467","ENSG00000170439","Distal Intergenic",1
"18468","ENSG00000170448","Intron",2
"18469","ENSG00000170448","Promoter (1-2kb)",1
"18470","ENSG00000170454","Exon",1
"18471","ENSG00000170456","5' UTR",1
"18472","ENSG00000170456","Intron",8
"18473","ENSG00000170458","Distal Intergenic",1
"18474","ENSG00000170458","Promoter (1-2kb)",1
"18475","ENSG00000170464","Intron",1
"18476","ENSG00000170464","Promoter (2-3kb)",1
"18477","ENSG00000170465","Distal Intergenic",3
"18478","ENSG00000170465","Downstream (1-2kb)",1
"18479","ENSG00000170465","Promoter (1-2kb)",1
"18480","ENSG00000170469","Intron",2
"18481","ENSG00000170471","Distal Intergenic",1
"18482","ENSG00000170471","Intron",1
"18483","ENSG00000170473","Intron",2
"18484","ENSG00000170476","Promoter (<=1kb)",1
"18485","ENSG00000170477","Downstream (<1kb)",1
"18486","ENSG00000170477","Downstream (1-2kb)",1
"18487","ENSG00000170477","Promoter (1-2kb)",1
"18488","ENSG00000170482","Promoter (2-3kb)",1
"18489","ENSG00000170484","Distal Intergenic",1
"18490","ENSG00000170484","Downstream (2-3kb)",1
"18491","ENSG00000170484","Exon",1
"18492","ENSG00000170484","Promoter (2-3kb)",2
"18493","ENSG00000170485","Distal Intergenic",6
"18494","ENSG00000170485","Intron",5
"18495","ENSG00000170486","Intron",1
"18496","ENSG00000170486","Promoter (1-2kb)",1
"18497","ENSG00000170498","Distal Intergenic",2
"18498","ENSG00000170498","Exon",1
"18499","ENSG00000170498","Promoter (2-3kb)",1
"18500","ENSG00000170500","3' UTR",2
"18501","ENSG00000170500","Distal Intergenic",4
"18502","ENSG00000170500","Exon",2
"18503","ENSG00000170500","Intron",3
"18504","ENSG00000170502","3' UTR",1
"18505","ENSG00000170502","Promoter (2-3kb)",1
"18506","ENSG00000170515","Intron",1
"18507","ENSG00000170515","Promoter (1-2kb)",1
"18508","ENSG00000170522","Intron",1
"18509","ENSG00000170523","Promoter (<=1kb)",2
"18510","ENSG00000170525","3' UTR",1
"18511","ENSG00000170525","Distal Intergenic",4
"18512","ENSG00000170525","Intron",1
"18513","ENSG00000170537","Distal Intergenic",3
"18514","ENSG00000170537","Intron",3
"18515","ENSG00000170537","Promoter (2-3kb)",1
"18516","ENSG00000170542","Distal Intergenic",1
"18517","ENSG00000170542","Promoter (<=1kb)",1
"18518","ENSG00000170545","Intron",2
"18519","ENSG00000170558","Distal Intergenic",24
"18520","ENSG00000170561","Distal Intergenic",1
"18521","ENSG00000170561","Promoter (<=1kb)",1
"18522","ENSG00000170571","Distal Intergenic",9
"18523","ENSG00000170577","Distal Intergenic",3
"18524","ENSG00000170577","Promoter (1-2kb)",1
"18525","ENSG00000170579","Intron",2
"18526","ENSG00000170581","Promoter (1-2kb)",1
"18527","ENSG00000170581","Promoter (2-3kb)",1
"18528","ENSG00000170604","Intron",1
"18529","ENSG00000170604","Promoter (2-3kb)",1
"18530","ENSG00000170606","Distal Intergenic",1
"18531","ENSG00000170606","Exon",1
"18532","ENSG00000170606","Intron",3
"18533","ENSG00000170606","Promoter (<=1kb)",2
"18534","ENSG00000170606","Promoter (1-2kb)",1
"18535","ENSG00000170608","Intron",1
"18536","ENSG00000170615","3' UTR",1
"18537","ENSG00000170615","Exon",2
"18538","ENSG00000170615","Intron",4
"18539","ENSG00000170624","Distal Intergenic",14
"18540","ENSG00000170624","Intron",5
"18541","ENSG00000170627","Exon",1
"18542","ENSG00000170629","Intron",4
"18543","ENSG00000170632","Intron",1
"18544","ENSG00000170633","Distal Intergenic",1
"18545","ENSG00000170633","Intron",1
"18546","ENSG00000170633","Promoter (1-2kb)",1
"18547","ENSG00000170634","Distal Intergenic",4
"18548","ENSG00000170634","Intron",2
"18549","ENSG00000170638","Distal Intergenic",1
"18550","ENSG00000170638","Intron",1
"18551","ENSG00000170653","Distal Intergenic",4
"18552","ENSG00000170653","Intron",8
"18553","ENSG00000170653","Promoter (1-2kb)",1
"18554","ENSG00000170653","Promoter (2-3kb)",1
"18555","ENSG00000170667","5' UTR",1
"18556","ENSG00000170667","Promoter (<=1kb)",2
"18557","ENSG00000170667","Promoter (2-3kb)",2
"18558","ENSG00000170681","Distal Intergenic",1
"18559","ENSG00000170684","Intron",2
"18560","ENSG00000170684","Promoter (1-2kb)",2
"18561","ENSG00000170703","Intron",7
"18562","ENSG00000170743","Distal Intergenic",2
"18563","ENSG00000170743","Intron",2
"18564","ENSG00000170745","Distal Intergenic",7
"18565","ENSG00000170748","Distal Intergenic",1
"18566","ENSG00000170759","3' UTR",1
"18567","ENSG00000170759","Distal Intergenic",7
"18568","ENSG00000170759","Intron",3
"18569","ENSG00000170759","Promoter (<=1kb)",1
"18570","ENSG00000170775","Distal Intergenic",1
"18571","ENSG00000170776","3' UTR",2
"18572","ENSG00000170776","Distal Intergenic",6
"18573","ENSG00000170776","Intron",1
"18574","ENSG00000170777","Distal Intergenic",1
"18575","ENSG00000170779","Distal Intergenic",2
"18576","ENSG00000170779","Downstream (1-2kb)",1
"18577","ENSG00000170779","Intron",2
"18578","ENSG00000170779","Promoter (2-3kb)",1
"18579","ENSG00000170786","Downstream (2-3kb)",1
"18580","ENSG00000170786","Intron",2
"18581","ENSG00000170801","Distal Intergenic",5
"18582","ENSG00000170801","Intron",3
"18583","ENSG00000170802","Distal Intergenic",11
"18584","ENSG00000170802","Intron",4
"18585","ENSG00000170819","Intron",2
"18586","ENSG00000170820","Intron",1
"18587","ENSG00000170827","Distal Intergenic",1
"18588","ENSG00000170827","Promoter (2-3kb)",1
"18589","ENSG00000170832","Distal Intergenic",1
"18590","ENSG00000170832","Intron",7
"18591","ENSG00000170835","Exon",1
"18592","ENSG00000170835","Intron",1
"18593","ENSG00000170836","Distal Intergenic",3
"18594","ENSG00000170836","Intron",1
"18595","ENSG00000170836","Promoter (1-2kb)",1
"18596","ENSG00000170846","Distal Intergenic",1
"18597","ENSG00000170846","Promoter (1-2kb)",1
"18598","ENSG00000170848","Intron",1
"18599","ENSG00000170848","Promoter (<=1kb)",1
"18600","ENSG00000170852","Exon",1
"18601","ENSG00000170852","Intron",5
"18602","ENSG00000170854","Exon",1
"18603","ENSG00000170858","Distal Intergenic",3
"18604","ENSG00000170858","Exon",1
"18605","ENSG00000170858","Promoter (2-3kb)",1
"18606","ENSG00000170860","Distal Intergenic",6
"18607","ENSG00000170871","Distal Intergenic",2
"18608","ENSG00000170871","Promoter (<=1kb)",1
"18609","ENSG00000170871","Promoter (2-3kb)",1
"18610","ENSG00000170873","Distal Intergenic",3
"18611","ENSG00000170873","Intron",12
"18612","ENSG00000170876","3' UTR",1
"18613","ENSG00000170876","Promoter (1-2kb)",1
"18614","ENSG00000170881","Exon",1
"18615","ENSG00000170881","Intron",3
"18616","ENSG00000170881","Promoter (<=1kb)",1
"18617","ENSG00000170891","Distal Intergenic",2
"18618","ENSG00000170893","Distal Intergenic",4
"18619","ENSG00000170899","Downstream (2-3kb)",1
"18620","ENSG00000170899","Intron",1
"18621","ENSG00000170915","Intron",1
"18622","ENSG00000170921","Exon",1
"18623","ENSG00000170921","Intron",16
"18624","ENSG00000170921","Promoter (<=1kb)",2
"18625","ENSG00000170925","Distal Intergenic",1
"18626","ENSG00000170925","Intron",1
"18627","ENSG00000170927","Distal Intergenic",1
"18628","ENSG00000170949","Intron",1
"18629","ENSG00000170953","Distal Intergenic",1
"18630","ENSG00000170955","Distal Intergenic",3
"18631","ENSG00000170956","Distal Intergenic",6
"18632","ENSG00000170956","Intron",1
"18633","ENSG00000170956","Promoter (1-2kb)",1
"18634","ENSG00000170959","Intron",1
"18635","ENSG00000170961","Distal Intergenic",21
"18636","ENSG00000170961","Intron",8
"18637","ENSG00000170962","Distal Intergenic",1
"18638","ENSG00000170962","Promoter (1-2kb)",1
"18639","ENSG00000170965","Promoter (<=1kb)",1
"18640","ENSG00000170967","Intron",1
"18641","ENSG00000170983","Distal Intergenic",6
"18642","ENSG00000170983","Promoter (<=1kb)",1
"18643","ENSG00000171004","Intron",3
"18644","ENSG00000171004","Promoter (<=1kb)",2
"18645","ENSG00000171016","3' UTR",2
"18646","ENSG00000171016","Distal Intergenic",1
"18647","ENSG00000171016","Exon",1
"18648","ENSG00000171016","Intron",4
"18649","ENSG00000171033","Distal Intergenic",3
"18650","ENSG00000171044","Distal Intergenic",2
"18651","ENSG00000171044","Intron",3
"18652","ENSG00000171045","Distal Intergenic",2
"18653","ENSG00000171045","Intron",16
"18654","ENSG00000171049","Promoter (2-3kb)",1
"18655","ENSG00000171053","Distal Intergenic",2
"18656","ENSG00000171055","Distal Intergenic",1
"18657","ENSG00000171055","Exon",1
"18658","ENSG00000171055","Intron",4
"18659","ENSG00000171056","Distal Intergenic",3
"18660","ENSG00000171056","Promoter (<=1kb)",1
"18661","ENSG00000171056","Promoter (2-3kb)",1
"18662","ENSG00000171060","Intron",1
"18663","ENSG00000171067","Distal Intergenic",6
"18664","ENSG00000171067","Downstream (<1kb)",1
"18665","ENSG00000171067","Exon",1
"18666","ENSG00000171067","Promoter (<=1kb)",3
"18667","ENSG00000171084","Distal Intergenic",2
"18668","ENSG00000171094","Distal Intergenic",11
"18669","ENSG00000171094","Intron",17
"18670","ENSG00000171094","Promoter (1-2kb)",1
"18671","ENSG00000171097","Exon",1
"18672","ENSG00000171097","Intron",1
"18673","ENSG00000171101","Distal Intergenic",1
"18674","ENSG00000171102","Distal Intergenic",3
"18675","ENSG00000171102","Downstream (<1kb)",1
"18676","ENSG00000171102","Downstream (1-2kb)",1
"18677","ENSG00000171105","Distal Intergenic",1
"18678","ENSG00000171105","Intron",2
"18679","ENSG00000171105","Promoter (<=1kb)",1
"18680","ENSG00000171109","Intron",1
"18681","ENSG00000171119","3' UTR",1
"18682","ENSG00000171119","Distal Intergenic",1
"18683","ENSG00000171119","Promoter (<=1kb)",1
"18684","ENSG00000171124","Promoter (<=1kb)",1
"18685","ENSG00000171126","Distal Intergenic",1
"18686","ENSG00000171126","Intron",1
"18687","ENSG00000171132","Exon",1
"18688","ENSG00000171132","Intron",16
"18689","ENSG00000171133","Distal Intergenic",9
"18690","ENSG00000171133","Intron",4
"18691","ENSG00000171133","Promoter (1-2kb)",1
"18692","ENSG00000171135","Promoter (<=1kb)",1
"18693","ENSG00000171136","Promoter (1-2kb)",1
"18694","ENSG00000171148","Downstream (<1kb)",1
"18695","ENSG00000171148","Promoter (2-3kb)",1
"18696","ENSG00000171150","Distal Intergenic",3
"18697","ENSG00000171150","Intron",5
"18698","ENSG00000171155","Distal Intergenic",5
"18699","ENSG00000171155","Downstream (<1kb)",1
"18700","ENSG00000171159","3' UTR",1
"18701","ENSG00000171159","Intron",2
"18702","ENSG00000171169","3' UTR",2
"18703","ENSG00000171174","Intron",1
"18704","ENSG00000171189","Distal Intergenic",3
"18705","ENSG00000171189","Intron",3
"18706","ENSG00000171208","Distal Intergenic",1
"18707","ENSG00000171208","Promoter (<=1kb)",1
"18708","ENSG00000171208","Promoter (1-2kb)",1
"18709","ENSG00000171209","Distal Intergenic",3
"18710","ENSG00000171222","Downstream (2-3kb)",1
"18711","ENSG00000171222","Exon",1
"18712","ENSG00000171222","Intron",2
"18713","ENSG00000171224","Distal Intergenic",6
"18714","ENSG00000171227","Intron",1
"18715","ENSG00000171234","Distal Intergenic",1
"18716","ENSG00000171241","Distal Intergenic",1
"18717","ENSG00000171241","Exon",1
"18718","ENSG00000171241","Intron",2
"18719","ENSG00000171246","5' UTR",1
"18720","ENSG00000171246","Distal Intergenic",1
"18721","ENSG00000171262","Distal Intergenic",3
"18722","ENSG00000171298","Distal Intergenic",1
"18723","ENSG00000171298","Intron",1
"18724","ENSG00000171302","Promoter (2-3kb)",1
"18725","ENSG00000171303","Intron",4
"18726","ENSG00000171310","Distal Intergenic",2
"18727","ENSG00000171310","Intron",1
"18728","ENSG00000171316","Distal Intergenic",3
"18729","ENSG00000171316","Exon",3
"18730","ENSG00000171316","Intron",18
"18731","ENSG00000171316","Promoter (<=1kb)",2
"18732","ENSG00000171316","Promoter (1-2kb)",1
"18733","ENSG00000171320","Promoter (<=1kb)",1
"18734","ENSG00000171345","Promoter (2-3kb)",1
"18735","ENSG00000171346","Promoter (2-3kb)",1
"18736","ENSG00000171357","Promoter (<=1kb)",1
"18737","ENSG00000171360","3' UTR",1
"18738","ENSG00000171360","Distal Intergenic",3
"18739","ENSG00000171360","Downstream (<1kb)",1
"18740","ENSG00000171365","Distal Intergenic",2
"18741","ENSG00000171365","Intron",1
"18742","ENSG00000171368","Distal Intergenic",1
"18743","ENSG00000171368","Intron",1
"18744","ENSG00000171368","Promoter (<=1kb)",2
"18745","ENSG00000171385","Intron",3
