"","ENSEMBL","annotation","count"
"25183","ENSG00000166823","Promoter (<=1kb)",1
"25184","ENSG00000166825","Distal Intergenic",1
"25185","ENSG00000166828","Promoter (<=1kb)",1
"25186","ENSG00000166833","Distal Intergenic",6
"25187","ENSG00000166833","Exon",2
"25188","ENSG00000166833","Intron",15
"25189","ENSG00000166833","Promoter (<=1kb)",1
"25190","ENSG00000166839","Distal Intergenic",4
"25191","ENSG00000166839","Intron",2
"25192","ENSG00000166839","Promoter (<=1kb)",1
"25193","ENSG00000166840","3' UTR",1
"25194","ENSG00000166840","Distal Intergenic",2
"25195","ENSG00000166840","Intron",2
"25196","ENSG00000166845","Distal Intergenic",9
"25197","ENSG00000166845","Promoter (<=1kb)",1
"25198","ENSG00000166847","Intron",1
"25199","ENSG00000166851","3' UTR",1
"25200","ENSG00000166851","Promoter (<=1kb)",1
"25201","ENSG00000166855","Promoter (<=1kb)",1
"25202","ENSG00000166856","3' UTR",1
"25203","ENSG00000166856","Distal Intergenic",1
"25204","ENSG00000166860","3' UTR",2
"25205","ENSG00000166860","Promoter (<=1kb)",1
"25206","ENSG00000166863","Exon",1
"25207","ENSG00000166863","Intron",2
"25208","ENSG00000166866","Exon",1
"25209","ENSG00000166866","Promoter (<=1kb)",1
"25210","ENSG00000166869","Distal Intergenic",1
"25211","ENSG00000166881","Intron",1
"25212","ENSG00000166881","Promoter (<=1kb)",1
"25213","ENSG00000166886","3' UTR",2
"25214","ENSG00000166886","Promoter (<=1kb)",1
"25215","ENSG00000166886","Promoter (2-3kb)",1
"25216","ENSG00000166887","Promoter (<=1kb)",1
"25217","ENSG00000166888","Promoter (<=1kb)",1
"25218","ENSG00000166889","Distal Intergenic",1
"25219","ENSG00000166889","Promoter (<=1kb)",1
"25220","ENSG00000166896","Distal Intergenic",16
"25221","ENSG00000166896","Promoter (<=1kb)",1
"25222","ENSG00000166896","Promoter (1-2kb)",2
"25223","ENSG00000166900","Promoter (<=1kb)",1
"25224","ENSG00000166900","Promoter (1-2kb)",1
"25225","ENSG00000166902","3' UTR",1
"25226","ENSG00000166902","Distal Intergenic",2
"25227","ENSG00000166902","Promoter (<=1kb)",1
"25228","ENSG00000166908","3' UTR",1
"25229","ENSG00000166908","Promoter (<=1kb)",1
"25230","ENSG00000166912","Intron",4
"25231","ENSG00000166912","Promoter (<=1kb)",1
"25232","ENSG00000166913","Promoter (<=1kb)",1
"25233","ENSG00000166920","Promoter (<=1kb)",1
"25234","ENSG00000166922","Intron",2
"25235","ENSG00000166923","5' UTR",1
"25236","ENSG00000166923","Downstream (1-2kb)",1
"25237","ENSG00000166923","Intron",3
"25238","ENSG00000166924","Promoter (<=1kb)",1
"25239","ENSG00000166924","Promoter (1-2kb)",1
"25240","ENSG00000166925","Promoter (<=1kb)",1
"25241","ENSG00000166925","Promoter (1-2kb)",1
"25242","ENSG00000166926","Distal Intergenic",5
"25243","ENSG00000166926","Promoter (<=1kb)",1
"25244","ENSG00000166926","Promoter (1-2kb)",1
"25245","ENSG00000166926","Promoter (2-3kb)",1
"25246","ENSG00000166927","Distal Intergenic",2
"25247","ENSG00000166927","Promoter (<=1kb)",1
"25248","ENSG00000166928","3' UTR",1
"25249","ENSG00000166928","Promoter (<=1kb)",1
"25250","ENSG00000166938","Promoter (<=1kb)",1
"25251","ENSG00000166946","Promoter (<=1kb)",1
"25252","ENSG00000166947","Distal Intergenic",1
"25253","ENSG00000166948","Distal Intergenic",1
"25254","ENSG00000166948","Intron",1
"25255","ENSG00000166949","Distal Intergenic",3
"25256","ENSG00000166949","Downstream (1-2kb)",1
"25257","ENSG00000166949","Intron",14
"25258","ENSG00000166949","Promoter (<=1kb)",1
"25259","ENSG00000166949","Promoter (1-2kb)",2
"25260","ENSG00000166949","Promoter (2-3kb)",1
"25261","ENSG00000166959","Intron",1
"25262","ENSG00000166960","Distal Intergenic",3
"25263","ENSG00000166960","Exon",1
"25264","ENSG00000166960","Intron",10
"25265","ENSG00000166960","Promoter (<=1kb)",2
"25266","ENSG00000166961","5' UTR",1
"25267","ENSG00000166961","Intron",2
"25268","ENSG00000166961","Promoter (<=1kb)",1
"25269","ENSG00000166965","Promoter (<=1kb)",2
"25270","ENSG00000166971","Distal Intergenic",5
"25271","ENSG00000166971","Promoter (<=1kb)",1
"25272","ENSG00000166974","Intron",10
"25273","ENSG00000166974","Promoter (<=1kb)",3
"25274","ENSG00000166974","Promoter (1-2kb)",1
"25275","ENSG00000166979","Distal Intergenic",1
"25276","ENSG00000166984","Distal Intergenic",1
"25277","ENSG00000166986","Promoter (<=1kb)",1
"25278","ENSG00000167005","Promoter (<=1kb)",1
"25279","ENSG00000167011","3' UTR",1
"25280","ENSG00000167011","Promoter (2-3kb)",1
"25281","ENSG00000167014","Distal Intergenic",2
"25282","ENSG00000167034","Distal Intergenic",1
"25283","ENSG00000167034","Promoter (<=1kb)",1
"25284","ENSG00000167037","Promoter (<=1kb)",1
"25285","ENSG00000167065","Promoter (<=1kb)",1
"25286","ENSG00000167074","3' UTR",1
"25287","ENSG00000167074","Distal Intergenic",3
"25288","ENSG00000167074","Promoter (<=1kb)",1
"25289","ENSG00000167077","Intron",1
"25290","ENSG00000167077","Promoter (<=1kb)",2
"25291","ENSG00000167077","Promoter (1-2kb)",1
"25292","ENSG00000167081","Intron",4
"25293","ENSG00000167081","Promoter (<=1kb)",1
"25294","ENSG00000167083","Exon",2
"25295","ENSG00000167083","Intron",2
"25296","ENSG00000167083","Promoter (<=1kb)",1
"25297","ENSG00000167083","Promoter (2-3kb)",1
"25298","ENSG00000167085","Distal Intergenic",2
"25299","ENSG00000167085","Intron",1
"25300","ENSG00000167085","Promoter (<=1kb)",1
"25301","ENSG00000167088","3' UTR",1
"25302","ENSG00000167088","Promoter (<=1kb)",1
"25303","ENSG00000167094","Promoter (<=1kb)",1
"25304","ENSG00000167098","Distal Intergenic",1
"25305","ENSG00000167100","5' UTR",1
"25306","ENSG00000167100","Exon",1
"25307","ENSG00000167100","Promoter (<=1kb)",2
"25308","ENSG00000167103","Promoter (<=1kb)",2
"25309","ENSG00000167105","Distal Intergenic",3
"25310","ENSG00000167105","Promoter (<=1kb)",2
"25311","ENSG00000167106","3' UTR",1
"25312","ENSG00000167106","Distal Intergenic",2
"25313","ENSG00000167106","Intron",2
"25314","ENSG00000167106","Promoter (<=1kb)",2
"25315","ENSG00000167107","Distal Intergenic",1
"25316","ENSG00000167107","Intron",1
"25317","ENSG00000167107","Promoter (<=1kb)",1
"25318","ENSG00000167110","Downstream (<1kb)",1
"25319","ENSG00000167110","Promoter (<=1kb)",1
"25320","ENSG00000167112","Promoter (<=1kb)",1
"25321","ENSG00000167114","Promoter (<=1kb)",1
"25322","ENSG00000167117","Distal Intergenic",1
"25323","ENSG00000167117","Exon",1
"25324","ENSG00000167117","Promoter (1-2kb)",1
"25325","ENSG00000167118","Distal Intergenic",1
"25326","ENSG00000167118","Promoter (<=1kb)",1
"25327","ENSG00000167123","Distal Intergenic",1
"25328","ENSG00000167123","Promoter (<=1kb)",1
"25329","ENSG00000167130","Promoter (<=1kb)",1
"25330","ENSG00000167131","Promoter (<=1kb)",1
"25331","ENSG00000167136","Promoter (<=1kb)",1
"25332","ENSG00000167139","Distal Intergenic",1
"25333","ENSG00000167173","Distal Intergenic",6
"25334","ENSG00000167173","Promoter (<=1kb)",1
"25335","ENSG00000167173","Promoter (1-2kb)",1
"25336","ENSG00000167173","Promoter (2-3kb)",1
"25337","ENSG00000167178","3' UTR",1
"25338","ENSG00000167178","Distal Intergenic",1
"25339","ENSG00000167182","Distal Intergenic",1
"25340","ENSG00000167182","Promoter (<=1kb)",1
"25341","ENSG00000167183","3' UTR",1
"25342","ENSG00000167186","Distal Intergenic",1
"25343","ENSG00000167186","Promoter (<=1kb)",1
"25344","ENSG00000167191","Distal Intergenic",2
"25345","ENSG00000167191","Intron",1
"25346","ENSG00000167191","Promoter (<=1kb)",3
"25347","ENSG00000167193","Downstream (<1kb)",1
"25348","ENSG00000167193","Intron",1
"25349","ENSG00000167193","Promoter (<=1kb)",1
"25350","ENSG00000167194","Promoter (1-2kb)",1
"25351","ENSG00000167196","Promoter (<=1kb)",1
"25352","ENSG00000167202","Intron",7
"25353","ENSG00000167202","Promoter (<=1kb)",1
"25354","ENSG00000167207","Intron",1
"25355","ENSG00000167207","Promoter (<=1kb)",3
"25356","ENSG00000167207","Promoter (2-3kb)",2
"25357","ENSG00000167208","3' UTR",2
"25358","ENSG00000167208","Distal Intergenic",1
"25359","ENSG00000167208","Downstream (<1kb)",1
"25360","ENSG00000167208","Intron",2
"25361","ENSG00000167208","Promoter (<=1kb)",2
"25362","ENSG00000167208","Promoter (2-3kb)",1
"25363","ENSG00000167210","Intron",2
"25364","ENSG00000167210","Promoter (1-2kb)",1
"25365","ENSG00000167216","Promoter (<=1kb)",1
"25366","ENSG00000167220","Exon",1
"25367","ENSG00000167220","Intron",1
"25368","ENSG00000167220","Promoter (<=1kb)",1
"25369","ENSG00000167232","Distal Intergenic",1
"25370","ENSG00000167232","Promoter (<=1kb)",1
"25371","ENSG00000167244","Promoter (1-2kb)",1
"25372","ENSG00000167244","Promoter (2-3kb)",1
"25373","ENSG00000167258","Intron",2
"25374","ENSG00000167258","Promoter (<=1kb)",1
"25375","ENSG00000167261","Promoter (<=1kb)",1
"25376","ENSG00000167261","Promoter (1-2kb)",1
"25377","ENSG00000167264","Promoter (<=1kb)",1
"25378","ENSG00000167272","Distal Intergenic",1
"25379","ENSG00000167272","Promoter (<=1kb)",1
"25380","ENSG00000167272","Promoter (1-2kb)",1
"25381","ENSG00000167280","3' UTR",1
"25382","ENSG00000167280","Promoter (<=1kb)",1
"25383","ENSG00000167281","Intron",3
"25384","ENSG00000167283","Promoter (<=1kb)",1
"25385","ENSG00000167291","Intron",4
"25386","ENSG00000167291","Promoter (<=1kb)",1
"25387","ENSG00000167302","Promoter (<=1kb)",1
"25388","ENSG00000167302","Promoter (2-3kb)",1
"25389","ENSG00000167306","Distal Intergenic",1
"25390","ENSG00000167306","Intron",8
"25391","ENSG00000167306","Promoter (<=1kb)",2
"25392","ENSG00000167306","Promoter (2-3kb)",1
"25393","ENSG00000167311","Promoter (<=1kb)",1
"25394","ENSG00000167315","Distal Intergenic",1
"25395","ENSG00000167315","Promoter (<=1kb)",1
"25396","ENSG00000167323","Distal Intergenic",1
"25397","ENSG00000167323","Intron",2
"25398","ENSG00000167323","Promoter (<=1kb)",2
"25399","ENSG00000167325","Promoter (<=1kb)",1
"25400","ENSG00000167325","Promoter (2-3kb)",2
"25401","ENSG00000167332","Promoter (1-2kb)",1
"25402","ENSG00000167333","3' UTR",1
"25403","ENSG00000167333","Promoter (<=1kb)",2
"25404","ENSG00000167333","Promoter (1-2kb)",1
"25405","ENSG00000167346","Promoter (2-3kb)",1
"25406","ENSG00000167355","Intron",1
"25407","ENSG00000167355","Promoter (<=1kb)",1
"25408","ENSG00000167371","Promoter (<=1kb)",1
"25409","ENSG00000167371","Promoter (1-2kb)",1
"25410","ENSG00000167371","Promoter (2-3kb)",1
"25411","ENSG00000167377","Distal Intergenic",2
"25412","ENSG00000167377","Exon",1
"25413","ENSG00000167377","Promoter (<=1kb)",1
"25414","ENSG00000167378","Promoter (<=1kb)",1
"25415","ENSG00000167380","Promoter (<=1kb)",1
"25416","ENSG00000167384","Promoter (<=1kb)",1
"25417","ENSG00000167394","Promoter (<=1kb)",1
"25418","ENSG00000167397","Promoter (<=1kb)",1
"25419","ENSG00000167414","Distal Intergenic",1
"25420","ENSG00000167414","Promoter (<=1kb)",1
"25421","ENSG00000167419","Distal Intergenic",1
"25422","ENSG00000167419","Promoter (<=1kb)",1
"25423","ENSG00000167434","Distal Intergenic",3
"25424","ENSG00000167434","Intron",1
"25425","ENSG00000167434","Promoter (1-2kb)",2
"25426","ENSG00000167447","Promoter (<=1kb)",1
"25427","ENSG00000167460","5' UTR",1
"25428","ENSG00000167460","Promoter (<=1kb)",2
"25429","ENSG00000167460","Promoter (2-3kb)",2
"25430","ENSG00000167461","Exon",1
"25431","ENSG00000167461","Intron",1
"25432","ENSG00000167461","Promoter (<=1kb)",1
"25433","ENSG00000167461","Promoter (1-2kb)",2
"25434","ENSG00000167468","Distal Intergenic",1
"25435","ENSG00000167468","Exon",2
"25436","ENSG00000167468","Promoter (<=1kb)",2
"25437","ENSG00000167468","Promoter (2-3kb)",1
"25438","ENSG00000167470","Promoter (<=1kb)",1
"25439","ENSG00000167476","Promoter (1-2kb)",1
"25440","ENSG00000167483","Promoter (<=1kb)",3
"25441","ENSG00000167487","Promoter (<=1kb)",1
"25442","ENSG00000167491","Distal Intergenic",2
"25443","ENSG00000167491","Intron",11
"25444","ENSG00000167491","Promoter (<=1kb)",1
"25445","ENSG00000167508","Promoter (<=1kb)",1
"25446","ENSG00000167513","Distal Intergenic",1
"25447","ENSG00000167513","Exon",1
"25448","ENSG00000167513","Promoter (<=1kb)",1
"25449","ENSG00000167513","Promoter (1-2kb)",1
"25450","ENSG00000167515","Promoter (1-2kb)",1
"25451","ENSG00000167522","Intron",7
"25452","ENSG00000167522","Promoter (<=1kb)",2
"25453","ENSG00000167522","Promoter (1-2kb)",1
"25454","ENSG00000167522","Promoter (2-3kb)",1
"25455","ENSG00000167523","Promoter (<=1kb)",1
"25456","ENSG00000167525","Promoter (<=1kb)",1
"25457","ENSG00000167526","Promoter (<=1kb)",1
"25458","ENSG00000167526","Promoter (2-3kb)",1
"25459","ENSG00000167528","Promoter (<=1kb)",1
"25460","ENSG00000167531","Distal Intergenic",1
"25461","ENSG00000167535","5' UTR",1
"25462","ENSG00000167535","Promoter (<=1kb)",2
"25463","ENSG00000167536","Promoter (<=1kb)",1
"25464","ENSG00000167536","Promoter (1-2kb)",1
"25465","ENSG00000167548","Distal Intergenic",1
"25466","ENSG00000167548","Promoter (<=1kb)",1
"25467","ENSG00000167548","Promoter (1-2kb)",1
"25468","ENSG00000167549","3' UTR",1
"25469","ENSG00000167549","Intron",1
"25470","ENSG00000167549","Promoter (<=1kb)",2
"25471","ENSG00000167549","Promoter (1-2kb)",1
"25472","ENSG00000167550","Downstream (<1kb)",1
"25473","ENSG00000167550","Promoter (<=1kb)",1
"25474","ENSG00000167552","Promoter (<=1kb)",1
"25475","ENSG00000167553","Intron",2
"25476","ENSG00000167553","Promoter (<=1kb)",1
"25477","ENSG00000167554","Promoter (<=1kb)",1
"25478","ENSG00000167555","Promoter (<=1kb)",1
"25479","ENSG00000167562","Promoter (<=1kb)",1
"25480","ENSG00000167565","Distal Intergenic",1
"25481","ENSG00000167565","Promoter (<=1kb)",1
"25482","ENSG00000167566","Distal Intergenic",1
"25483","ENSG00000167566","Intron",2
"25484","ENSG00000167566","Promoter (<=1kb)",1
"25485","ENSG00000167580","Distal Intergenic",1
"25486","ENSG00000167595","Promoter (<=1kb)",1
"25487","ENSG00000167600","Intron",1
"25488","ENSG00000167604","Promoter (<=1kb)",1
"25489","ENSG00000167604","Promoter (1-2kb)",1
"25490","ENSG00000167608","Exon",1
"25491","ENSG00000167608","Promoter (1-2kb)",1
"25492","ENSG00000167612","Distal Intergenic",1
"25493","ENSG00000167613","Distal Intergenic",3
"25494","ENSG00000167613","Promoter (<=1kb)",1
"25495","ENSG00000167613","Promoter (1-2kb)",1
"25496","ENSG00000167614","Promoter (<=1kb)",1
"25497","ENSG00000167615","Promoter (<=1kb)",1
"25498","ENSG00000167619","Exon",1
"25499","ENSG00000167619","Promoter (<=1kb)",1
"25500","ENSG00000167625","Promoter (<=1kb)",1
"25501","ENSG00000167632","Distal Intergenic",2
"25502","ENSG00000167632","Intron",9
"25503","ENSG00000167632","Promoter (<=1kb)",1
"25504","ENSG00000167634","Exon",1
"25505","ENSG00000167635","Intron",2
"25506","ENSG00000167637","Promoter (<=1kb)",1
"25507","ENSG00000167641","Distal Intergenic",1
"25508","ENSG00000167641","Promoter (2-3kb)",1
"25509","ENSG00000167642","Promoter (<=1kb)",1
"25510","ENSG00000167645","Promoter (<=1kb)",1
"25511","ENSG00000167646","Promoter (<=1kb)",1
"25512","ENSG00000167646","Promoter (1-2kb)",1
"25513","ENSG00000167656","Downstream (1-2kb)",1
"25514","ENSG00000167657","Promoter (<=1kb)",1
"25515","ENSG00000167658","Distal Intergenic",1
"25516","ENSG00000167658","Promoter (<=1kb)",2
"25517","ENSG00000167670","Promoter (<=1kb)",1
"25518","ENSG00000167671","Promoter (<=1kb)",1
"25519","ENSG00000167674","Promoter (<=1kb)",2
"25520","ENSG00000167680","Distal Intergenic",1
"25521","ENSG00000167685","Promoter (<=1kb)",1
"25522","ENSG00000167693","Intron",2
"25523","ENSG00000167693","Promoter (<=1kb)",2
"25524","ENSG00000167693","Promoter (1-2kb)",1
"25525","ENSG00000167695","Exon",1
"25526","ENSG00000167695","Promoter (<=1kb)",1
"25527","ENSG00000167699","Promoter (<=1kb)",1
"25528","ENSG00000167700","Promoter (<=1kb)",1
"25529","ENSG00000167701","Promoter (2-3kb)",1
"25530","ENSG00000167702","Promoter (1-2kb)",1
"25531","ENSG00000167703","Exon",1
"25532","ENSG00000167703","Promoter (<=1kb)",1
"25533","ENSG00000167703","Promoter (1-2kb)",1
"25534","ENSG00000167703","Promoter (2-3kb)",1
"25535","ENSG00000167705","Promoter (<=1kb)",2
"25536","ENSG00000167711","Intron",1
"25537","ENSG00000167716","Intron",1
"25538","ENSG00000167716","Promoter (<=1kb)",2
"25539","ENSG00000167716","Promoter (1-2kb)",1
"25540","ENSG00000167716","Promoter (2-3kb)",1
"25541","ENSG00000167721","Promoter (<=1kb)",1
"25542","ENSG00000167723","Downstream (2-3kb)",1
"25543","ENSG00000167723","Intron",1
"25544","ENSG00000167723","Promoter (<=1kb)",1
"25545","ENSG00000167740","Promoter (<=1kb)",1
"25546","ENSG00000167741","Distal Intergenic",2
"25547","ENSG00000167741","Promoter (2-3kb)",1
"25548","ENSG00000167747","Promoter (<=1kb)",1
"25549","ENSG00000167749","Distal Intergenic",1
"25550","ENSG00000167749","Promoter (<=1kb)",1
"25551","ENSG00000167766","Promoter (<=1kb)",2
"25552","ENSG00000167766","Promoter (1-2kb)",1
"25553","ENSG00000167767","Distal Intergenic",4
"25554","ENSG00000167770","Exon",1
"25555","ENSG00000167770","Intron",1
"25556","ENSG00000167770","Promoter (<=1kb)",1
"25557","ENSG00000167771","Promoter (<=1kb)",1
"25558","ENSG00000167775","Distal Intergenic",1
"25559","ENSG00000167775","Promoter (<=1kb)",1
"25560","ENSG00000167775","Promoter (1-2kb)",1
"25561","ENSG00000167778","Promoter (<=1kb)",1
"25562","ENSG00000167779","Promoter (<=1kb)",1
"25563","ENSG00000167779","Promoter (1-2kb)",1
"25564","ENSG00000167780","Promoter (<=1kb)",2
"25565","ENSG00000167785","Distal Intergenic",1
"25566","ENSG00000167785","Promoter (<=1kb)",1
"25567","ENSG00000167792","Distal Intergenic",1
"25568","ENSG00000167792","Promoter (<=1kb)",1
"25569","ENSG00000167797","Promoter (<=1kb)",1
"25570","ENSG00000167798","Distal Intergenic",1
"25571","ENSG00000167799","Promoter (<=1kb)",1
"25572","ENSG00000167815","3' UTR",1
"25573","ENSG00000167815","Promoter (<=1kb)",1
"25574","ENSG00000167815","Promoter (1-2kb)",1
"25575","ENSG00000167825","Distal Intergenic",1
"25576","ENSG00000167840","Promoter (<=1kb)",2
"25577","ENSG00000167851","Distal Intergenic",1
"25578","ENSG00000167851","Intron",1
"25579","ENSG00000167851","Promoter (<=1kb)",1
"25580","ENSG00000167851","Promoter (2-3kb)",1
"25581","ENSG00000167861","Exon",1
"25582","ENSG00000167861","Intron",2
"25583","ENSG00000167861","Promoter (<=1kb)",1
"25584","ENSG00000167861","Promoter (2-3kb)",1
"25585","ENSG00000167862","Promoter (<=1kb)",1
"25586","ENSG00000167863","Promoter (<=1kb)",1
"25587","ENSG00000167874","Promoter (<=1kb)",1
"25588","ENSG00000167874","Promoter (2-3kb)",1
"25589","ENSG00000167880","Exon",1
"25590","ENSG00000167881","Promoter (<=1kb)",1
"25591","ENSG00000167889","Distal Intergenic",3
"25592","ENSG00000167889","Promoter (<=1kb)",1
"25593","ENSG00000167895","Promoter (<=1kb)",3
"25594","ENSG00000167895","Promoter (1-2kb)",1
"25595","ENSG00000167895","Promoter (2-3kb)",1
"25596","ENSG00000167904","Distal Intergenic",3
"25597","ENSG00000167904","Intron",3
"25598","ENSG00000167904","Promoter (1-2kb)",1
"25599","ENSG00000167910","Distal Intergenic",2
"25600","ENSG00000167914","Distal Intergenic",2
"25601","ENSG00000167916","Distal Intergenic",1
"25602","ENSG00000167920","Promoter (<=1kb)",1
"25603","ENSG00000167925","Promoter (<=1kb)",1
"25604","ENSG00000167930","Promoter (<=1kb)",1
"25605","ENSG00000167941","Distal Intergenic",1
"25606","ENSG00000167941","Promoter (1-2kb)",1
"25607","ENSG00000167945","Promoter (1-2kb)",1
"25608","ENSG00000167962","Promoter (<=1kb)",2
"25609","ENSG00000167962","Promoter (1-2kb)",1
"25610","ENSG00000167964","Promoter (<=1kb)",2
"25611","ENSG00000167965","Promoter (<=1kb)",1
"25612","ENSG00000167967","Promoter (<=1kb)",1
"25613","ENSG00000167969","Promoter (<=1kb)",1
"25614","ENSG00000167972","Promoter (<=1kb)",1
"25615","ENSG00000167977","Intron",1
"25616","ENSG00000167977","Promoter (<=1kb)",1
"25617","ENSG00000167978","Promoter (<=1kb)",1
"25618","ENSG00000167981","Promoter (<=1kb)",1
"25619","ENSG00000167984","Promoter (<=1kb)",1
"25620","ENSG00000167984","Promoter (1-2kb)",1
"25621","ENSG00000167985","3' UTR",1
"25622","ENSG00000167987","Distal Intergenic",1
"25623","ENSG00000167987","Promoter (<=1kb)",1
"25624","ENSG00000167987","Promoter (2-3kb)",1
"25625","ENSG00000167992","Promoter (<=1kb)",1
"25626","ENSG00000167996","3' UTR",1
"25627","ENSG00000167996","Distal Intergenic",2
"25628","ENSG00000167996","Promoter (<=1kb)",1
"25629","ENSG00000167996","Promoter (1-2kb)",1
"25630","ENSG00000168000","Promoter (<=1kb)",2
"25631","ENSG00000168002","Promoter (<=1kb)",1
"25632","ENSG00000168003","Intron",2
"25633","ENSG00000168003","Promoter (<=1kb)",1
"25634","ENSG00000168005","Promoter (<=1kb)",1
"25635","ENSG00000168010","3' UTR",1
"25636","ENSG00000168010","Intron",3
"25637","ENSG00000168010","Promoter (<=1kb)",1
"25638","ENSG00000168010","Promoter (1-2kb)",1
"25639","ENSG00000168010","Promoter (2-3kb)",1
"25640","ENSG00000168014","Intron",1
"25641","ENSG00000168014","Promoter (<=1kb)",1
"25642","ENSG00000168016","Distal Intergenic",1
"25643","ENSG00000168016","Exon",2
"25644","ENSG00000168016","Intron",7
"25645","ENSG00000168016","Promoter (<=1kb)",1
"25646","ENSG00000168026","Downstream (<1kb)",1
"25647","ENSG00000168028","Promoter (<=1kb)",1
"25648","ENSG00000168032","Promoter (<=1kb)",1
"25649","ENSG00000168036","Distal Intergenic",8
"25650","ENSG00000168036","Promoter (<=1kb)",1
"25651","ENSG00000168036","Promoter (2-3kb)",1
"25652","ENSG00000168038","Distal Intergenic",5
"25653","ENSG00000168038","Intron",11
"25654","ENSG00000168038","Promoter (<=1kb)",1
"25655","ENSG00000168040","Distal Intergenic",1
"25656","ENSG00000168040","Promoter (<=1kb)",1
"25657","ENSG00000168056","5' UTR",1
"25658","ENSG00000168056","Promoter (<=1kb)",1
"25659","ENSG00000168061","Promoter (<=1kb)",1
"25660","ENSG00000168066","Intron",1
"25661","ENSG00000168066","Promoter (<=1kb)",1
"25662","ENSG00000168067","Promoter (<=1kb)",1
"25663","ENSG00000168070","Promoter (<=1kb)",1
"25664","ENSG00000168071","Distal Intergenic",2
"25665","ENSG00000168071","Promoter (<=1kb)",2
"25666","ENSG00000168078","Distal Intergenic",1
"25667","ENSG00000168078","Promoter (<=1kb)",1
"25668","ENSG00000168078","Promoter (1-2kb)",1
"25669","ENSG00000168078","Promoter (2-3kb)",1
"25670","ENSG00000168079","Intron",2
"25671","ENSG00000168079","Promoter (<=1kb)",1
"25672","ENSG00000168081","3' UTR",1
"25673","ENSG00000168081","Intron",2
"25674","ENSG00000168081","Promoter (<=1kb)",1
"25675","ENSG00000168081","Promoter (1-2kb)",1
"25676","ENSG00000168090","Promoter (<=1kb)",1
"25677","ENSG00000168092","Promoter (<=1kb)",1
"25678","ENSG00000168096","Promoter (<=1kb)",1
"25679","ENSG00000168101","Exon",1
"25680","ENSG00000168101","Promoter (<=1kb)",1
"25681","ENSG00000168116","Distal Intergenic",1
"25682","ENSG00000168116","Promoter (<=1kb)",1
"25683","ENSG00000168118","Distal Intergenic",7
"25684","ENSG00000168118","Promoter (<=1kb)",1
"25685","ENSG00000168124","Distal Intergenic",1
"25686","ENSG00000168124","Exon",8
"25687","ENSG00000168131","Exon",1
"25688","ENSG00000168137","Intron",1
"25689","ENSG00000168137","Promoter (1-2kb)",1
"25690","ENSG00000168140","Intron",1
"25691","ENSG00000168140","Promoter (<=1kb)",1
"25692","ENSG00000168143","Distal Intergenic",13
"25693","ENSG00000168143","Intron",4
"25694","ENSG00000168152","Promoter (<=1kb)",2
"25695","ENSG00000168152","Promoter (1-2kb)",1
"25696","ENSG00000168159","Distal Intergenic",3
"25697","ENSG00000168159","Intron",1
"25698","ENSG00000168159","Promoter (<=1kb)",1
"25699","ENSG00000168172","Intron",1
"25700","ENSG00000168175","Distal Intergenic",5
"25701","ENSG00000168175","Promoter (<=1kb)",1
"25702","ENSG00000168209","Distal Intergenic",6
"25703","ENSG00000168209","Promoter (<=1kb)",1
"25704","ENSG00000168214","Distal Intergenic",17
"25705","ENSG00000168214","Intron",6
"25706","ENSG00000168214","Promoter (<=1kb)",1
"25707","ENSG00000168216","Distal Intergenic",9
"25708","ENSG00000168216","Intron",4
"25709","ENSG00000168216","Promoter (<=1kb)",3
"25710","ENSG00000168228","Intron",1
"25711","ENSG00000168228","Promoter (<=1kb)",1
"25712","ENSG00000168228","Promoter (1-2kb)",2
"25713","ENSG00000168229","Distal Intergenic",4
"25714","ENSG00000168234","3' UTR",1
"25715","ENSG00000168234","Distal Intergenic",6
"25716","ENSG00000168234","Exon",1
"25717","ENSG00000168234","Intron",10
"25718","ENSG00000168234","Promoter (<=1kb)",2
"25719","ENSG00000168234","Promoter (1-2kb)",2
"25720","ENSG00000168234","Promoter (2-3kb)",3
"25721","ENSG00000168237","Promoter (<=1kb)",2
"25722","ENSG00000168243","Intron",1
"25723","ENSG00000168243","Promoter (<=1kb)",1
"25724","ENSG00000168246","Distal Intergenic",5
"25725","ENSG00000168246","Exon",1
"25726","ENSG00000168246","Intron",3
"25727","ENSG00000168246","Promoter (<=1kb)",1
"25728","ENSG00000168255","Promoter (<=1kb)",1
"25729","ENSG00000168256","Promoter (<=1kb)",2
"25730","ENSG00000168259","5' UTR",1
"25731","ENSG00000168263","Distal Intergenic",4
"25732","ENSG00000168263","Intron",2
"25733","ENSG00000168264","Distal Intergenic",1
"25734","ENSG00000168264","Downstream (1-2kb)",1
"25735","ENSG00000168264","Downstream (2-3kb)",2
"25736","ENSG00000168264","Promoter (<=1kb)",1
"25737","ENSG00000168264","Promoter (1-2kb)",1
"25738","ENSG00000168267","Distal Intergenic",1
"25739","ENSG00000168268","Promoter (<=1kb)",1
"25740","ENSG00000168269","Distal Intergenic",2
"25741","ENSG00000168273","Promoter (<=1kb)",1
"25742","ENSG00000168275","Distal Intergenic",1
"25743","ENSG00000168275","Exon",1
"25744","ENSG00000168275","Intron",1
"25745","ENSG00000168275","Promoter (<=1kb)",1
"25746","ENSG00000168280","Distal Intergenic",1
"25747","ENSG00000168280","Intron",7
"25748","ENSG00000168280","Promoter (<=1kb)",1
